userId,movieId,plays
125,68954,3
125,70286,3
125,71057,3
125,71264,3
125,71304,3
125,71429,3
125,71520,3
125,72011,3
125,72226,3
125,72998,3
125,75985,3
125,76077,1
125,76093,3
125,76251,3
125,78218,1
125,78349,1
125,79132,3
125,79357,3
125,79553,1
125,79592,3
125,79702,3
125,80549,1
125,81562,3
125,83349,1
125,84152,1
125,84772,1
125,84952,3
125,84954,1
125,86190,1
125,86332,1
125,86721,3
125,87869,3
125,88129,3
125,88140,1
125,88163,3
125,88744,3
125,89190,1
125,91470,3
125,91542,1
125,91690,3
125,91947,3
125,92259,3
125,92420,3
125,92694,3
125,93510,3
125,93840,3
125,93855,3
125,94677,3
125,94931,1
125,94959,3
125,95088,1
125,95167,1
125,95441,3
125,95690,3
125,95761,3
125,96588,3
125,96829,3
125,97752,3
125,97913,1
125,97938,3
125,98607,3
125,99007,3
125,99114,3
125,99117,3
125,99437,3
125,99813,3
125,100083,3
125,100882,3
125,101112,3
125,103341,3
125,104374,3
125,105213,3
125,106782,3
125,106918,3
125,106920,3
125,107630,3
125,108727,3
125,108932,1
125,109487,1
125,110330,3
125,110882,3
125,111113,3
125,111743,3
125,111759,3
125,112183,3
125,112552,3
125,112623,3
125,113741,3
125,114935,3
125,115617,3
125,115680,3
125,116897,3
125,117466,1
125,119141,3
125,119145,3
125,120466,1
125,122882,3
125,122890,1
125,122892,1
125,122904,3
125,122918,1
125,122922,3
125,127096,3
125,127198,3
125,127202,3
125,128360,3
125,128620,3
125,130490,1
125,131749,1
125,131920,3
125,133217,1
125,133771,1
125,134130,3
125,134170,3
125,134393,3
125,135143,1
125,135436,1
125,135887,1
125,137857,1
125,138036,3
125,139385,1
125,139855,1
125,140928,1
125,141408,3
125,141544,3
125,142222,3
125,142422,3
125,142456,3
125,142509,3
125,143355,1
125,147142,1
125,148626,1
125,148956,1
125,149144,3
125,149146,3
125,149354,1
125,149830,3
125,151455,3
125,151695,3
125,152077,3
125,152081,3
125,152083,3
125,152091,3
125,152284,1
125,152970,3
125,155509,3
125,156371,3
125,156387,1
125,158238,3
125,158783,3
125,158872,3
125,158966,3
125,158972,1
125,159415,3
125,159717,1
125,160080,1
125,160271,1
125,160563,1
125,160567,1
125,161131,1
125,161580,1
125,161582,3
125,161966,3
125,162082,1
125,162350,1
125,162478,3
125,162578,1
125,163134,3
125,163645,3
125,164179,1
125,164909,3
125,166461,3
125,166528,1
125,166635,3
125,167746,3
125,167790,1
125,168250,3
125,168252,1
125,168266,3
125,171763,3
125,174053,3
125,174055,1
125,175303,1
125,176371,1
126,34,1
126,47,3
126,110,3
126,150,3
126,153,3
126,161,1
126,165,3
126,185,1
126,292,1
126,318,3
126,329,3
126,339,1
126,349,3
126,356,3
126,364,3
126,367,3
126,377,3
126,380,3
126,434,1
126,454,3
126,457,3
126,480,1
126,500,3
126,588,1
126,589,1
126,590,3
126,592,1
126,593,1
126,595,3
127,272,1
127,903,1
127,910,3
127,913,3
127,1276,3
127,1747,3
127,1947,3
127,1962,1
127,2763,3
127,3039,3
127,3671,3
127,5060,3
127,36517,3
127,55276,3
128,110,3
128,260,3
128,593,3
128,608,3
128,898,3
128,904,3
128,905,3
128,908,3
128,911,3
128,912,3
128,923,3
128,926,3
128,935,3
128,940,3
128,942,3
128,943,3
128,945,3
128,965,3
128,1036,1
128,1066,3
128,1080,3
128,1136,3
128,1193,1
128,1196,3
128,1198,3
128,1228,3
128,1284,3
128,1291,3
128,1356,3
128,1387,1
128,1407,3
128,1617,1
128,1721,3
129,47,1
129,110,3
129,160,1
129,185,1
129,208,3
129,239,3
129,253,1
129,260,3
129,292,1
129,316,3
129,480,1
129,485,1
129,541,1
129,588,1
129,597,3
129,648,3
129,653,1
129,733,3
129,736,3
129,780,1
129,1073,3
129,1101,3
129,1136,1
129,1196,3
129,1197,3
129,1210,3
129,1222,3
129,1380,3
129,1517,1
129,1527,3
129,1544,3
129,1573,1
129,1625,3
129,1676,3
129,1690,1
129,1721,1
129,1907,3
129,1968,1
129,2021,1
129,2028,3
129,2105,3
129,2138,3
129,2139,1
129,2167,3
129,2174,3
129,2396,3
129,2571,3
129,2628,1
129,2683,1
129,2692,3
129,2706,1
129,2791,3
129,2858,3
129,2890,3
129,2916,3
129,2959,3
129,2987,3
129,3000,3
129,3034,3
129,3421,3
129,3556,3
129,3578,3
129,3623,1
129,3698,3
129,3745,3
129,3793,3
129,3948,1
129,3977,1
129,3996,3
129,4025,1
129,4090,3
129,4226,1
129,4306,1
129,4308,3
129,4310,3
129,4446,3
129,4447,1
129,4886,3
129,4896,3
129,4963,3
129,4993,3
129,5010,3
129,5159,3
129,5378,1
129,5418,3
129,5445,3
129,5502,3
129,5618,3
129,5816,3
129,5952,3
129,6093,3
129,6218,3
129,6333,3
129,6365,3
129,6378,3
129,6502,1
129,6537,1
129,6539,3
129,6711,3
129,6863,3
129,6874,3
129,6934,1
129,7099,3
129,7143,3
129,7153,3
129,7438,3
129,7458,1
129,8132,3
129,8368,3
129,8644,3
129,8665,3
129,8874,3
129,27660,3
129,30793,1
129,31184,3
129,31658,3
129,32587,3
129,33004,1
129,33166,3
129,33493,1
129,33615,1
129,33679,3
129,33794,3
129,34048,1
129,35836,3
129,37830,3
129,39183,3
129,40815,3
129,40819,3
129,41566,3
129,44191,3
129,45186,3
129,45499,3
129,45722,3
130,1,1
130,110,3
130,150,3
130,153,3
130,161,3
130,165,3
130,185,1
130,208,1
130,225,3
130,231,3
130,253,3
130,292,3
130,296,3
130,300,1
130,316,1
130,317,1
130,318,3
130,329,1
130,339,3
130,344,3
130,380,1
130,410,3
130,434,1
130,590,1
130,592,1
131,31,1
131,47,3
131,50,3
131,111,3
131,293,3
131,296,3
131,318,3
131,356,1
131,541,3
131,593,3
131,608,3
131,778,3
131,858,3
131,908,3
131,969,1
131,1061,1
131,1089,3
131,1104,3
131,1136,1
131,1193,1
131,1200,1
131,1213,3
131,1214,3
131,1221,3
131,1228,3
131,1233,3
131,1276,3
131,1288,1
131,1617,3
131,2329,1
131,2393,1
131,2571,1
131,2858,1
131,2871,3
131,3178,1
131,3363,1
131,4011,1
131,4226,3
131,4993,1
131,5009,1
131,5782,3
131,5952,1
131,6016,3
131,6947,1
131,7153,1
131,7256,1
131,7361,1
131,27611,1
131,48516,1
131,48780,1
131,58559,3
131,62336,1
131,64614,1
131,68237,1
131,79132,3
131,89745,3
131,91529,3
132,17,1
132,32,1
132,39,1
132,47,3
132,48,1
132,50,3
132,141,1
132,170,1
132,175,1
132,235,1
132,247,1
132,261,3
132,288,3
132,293,3
132,296,3
132,306,1
132,307,3
132,318,3
132,337,1
132,345,3
132,353,1
132,356,3
132,357,1
132,364,3
132,410,1
132,539,1
132,551,1
132,555,1
132,588,1
132,593,1
132,594,1
132,595,3
132,778,1
132,837,1
132,858,1
132,866,1
132,899,3
132,902,1
132,904,3
132,910,3
132,912,1
132,914,1
132,916,1
132,919,1
132,920,1
132,1028,3
132,1035,1
132,1042,1
132,1059,1
132,1073,1
132,1079,1
132,1088,3
132,1089,1
132,1097,1
132,1125,1
132,1172,3
132,1206,1
132,1219,3
132,1221,1
132,1246,1
132,1249,1
132,1258,3
132,1259,1
132,1270,1
132,1271,1
132,1298,1
132,1307,1
132,1345,1
132,1380,1
132,1399,1
132,1441,1
132,1464,3
132,1517,1
132,1527,1
132,1635,1
132,1682,1
132,1704,1
132,1721,1
132,1729,3
132,1748,1
132,1844,1
132,1917,1
132,1968,3
132,2011,1
132,2012,1
132,2023,1
132,2076,1
132,2078,1
132,2108,1
132,2124,1
132,2144,1
132,2174,3
132,2291,3
132,2321,1
132,2324,3
132,2329,3
132,2340,1
132,2396,1
132,2424,1
132,2431,3
132,2470,1
132,2541,1
132,2571,3
132,2572,3
132,2581,1
132,2657,3
132,2671,1
132,2683,1
132,2729,1
132,2858,3
132,2908,1
132,2959,3
132,2987,1
132,2997,3
132,3060,1
132,3067,1
132,3081,1
132,3083,1
132,3148,1
132,3160,1
132,3176,1
132,3186,3
132,3275,1
132,3317,1
132,3418,1
132,3481,3
132,3556,3
132,3751,1
132,3793,1
132,3863,1
132,3897,1
132,3949,3
132,3967,1
132,3996,3
132,4014,1
132,4018,1
132,4226,3
132,4246,3
132,4306,1
132,4308,3
132,4361,1
132,4641,3
132,4700,1
132,4720,1
132,4741,1
132,4844,3
132,4848,3
132,4865,1
132,4874,3
132,4878,1
132,4886,1
132,4896,1
132,4963,1
132,4973,3
132,4975,1
132,4993,3
132,4995,1
132,5218,1
132,5225,1
132,5299,1
132,5349,1
132,5377,1
132,5481,1
132,5508,1
132,5618,1
132,5669,1
132,5679,1
132,5791,1
132,5816,1
132,5878,1
132,5952,1
132,5970,1
132,5971,1
132,5991,3
132,5992,3
132,6155,1
132,6157,1
132,6218,1
132,6291,1
132,6323,1
132,6333,1
132,6365,1
132,6367,1
132,6377,1
132,6539,1
132,6593,1
132,6711,3
132,6774,1
132,6863,3
132,6874,3
132,6934,1
132,6942,3
132,7022,1
132,7034,1
132,7090,1
132,7139,3
132,7147,1
132,7153,3
132,7320,1
132,7323,1
132,7361,3
132,7371,1
132,7438,3
132,7444,1
132,7773,3
132,8360,1
132,8368,1
132,8373,1
132,8638,3
132,8874,1
132,8961,1
132,8969,3
132,8970,1
132,8973,3
132,8983,1
132,27721,1
132,27731,1
132,27815,1
132,30749,3
132,30793,1
132,31658,3
132,32587,3
132,33794,1
132,37729,1
132,39183,1
132,40819,1
132,41571,3
132,44191,1
132,45499,1
132,45720,1
132,45722,1
132,45880,1
132,46578,3
132,46976,3
132,48082,1
132,48394,1
132,48516,1
132,48780,1
132,48997,1
132,50872,1
132,52281,3
132,56367,1
132,58559,1
132,63082,1
132,68157,1
132,68954,1
132,79132,1
133,32,3
133,47,3
133,50,1
133,110,1
133,150,1
133,223,1
133,296,1
133,300,1
133,318,3
133,356,3
133,367,1
133,377,1
133,380,1
133,454,1
133,457,3
133,471,3
133,474,1
133,480,1
133,524,1
133,527,3
133,529,1
133,539,1
133,555,1
133,588,1
133,589,1
133,592,1
133,593,1
133,780,1
133,1036,1
134,1,1
134,47,3
134,48,1
134,110,3
134,153,3
134,160,1
134,161,3
134,163,1
134,173,1
134,186,1
134,193,1
134,208,3
134,227,1
134,231,1
134,253,3
134,273,1
134,288,3
134,296,3
134,315,1
134,316,3
134,344,1
134,349,3
134,364,1
134,367,1
134,434,1
134,442,3
134,454,3
134,509,3
134,553,3
134,588,1
134,590,3
134,592,1
134,593,3
134,595,3
135,1,3
135,2,1
135,21,1
135,32,3
135,47,3
135,110,3
135,112,3
135,141,3
135,161,3
135,180,3
135,223,3
135,260,3
135,288,1
135,292,3
135,293,3
135,296,3
135,300,3
135,318,3
135,367,3
135,377,3
135,380,1
135,393,1
135,410,3
135,420,1
135,427,1
135,457,3
135,466,1
135,480,3
135,485,3
135,514,1
135,520,1
135,527,3
135,551,3
135,587,3
135,589,3
135,592,3
135,593,3
135,608,3
135,648,3
135,663,3
135,671,3
135,742,3
135,780,1
135,785,3
135,788,3
135,829,1
135,832,3
135,858,3
135,893,3
135,912,3
135,919,3
135,1009,3
135,1036,3
135,1073,3
135,1077,3
135,1097,3
135,1129,3
135,1136,3
135,1196,3
135,1197,3
135,1198,3
135,1199,3
135,1200,3
135,1203,3
135,1206,3
135,1210,3
135,1213,3
135,1214,3
135,1215,3
135,1220,3
135,1225,1
135,1230,3
135,1240,3
135,1259,3
135,1261,1
135,1265,3
135,1291,3
135,1320,3
135,1343,1
135,1358,3
135,1374,3
135,1375,1
135,1376,1
135,1378,3
135,1379,3
135,1385,1
135,1387,3
135,1391,1
135,1393,1
135,1407,3
135,1422,3
135,1429,3
135,1449,3
135,1459,3
135,1468,3
135,1480,1
135,1483,3
135,1517,3
135,1573,3
135,1580,3
135,1584,1
135,1597,3
135,1610,1
135,1614,1
135,1625,1
135,1639,3
135,1653,3
135,1674,3
135,1676,1
135,1682,3
135,1690,1
135,1717,1
135,1732,3
135,1754,3
135,1845,3
135,1883,3
135,1892,3
135,1921,3
135,1923,3
135,1954,3
135,1967,3
135,1968,3
135,2000,3
135,2001,1
135,2002,1
135,2004,3
135,2009,1
135,2020,3
135,2028,3
135,2064,3
135,2076,3
135,2088,1
135,2105,1
135,2115,3
135,2118,1
135,2124,3
135,2161,1
135,2167,3
135,2248,1
135,2273,3
135,2300,3
135,2302,3
135,2320,1
135,2324,3
135,2353,1
135,2387,3
135,2391,3
135,2395,1
135,2406,3
135,2407,1
135,2409,3
135,2412,1
135,2414,1
135,2455,1
135,2470,1
135,2502,3
135,2505,1
135,2560,1
135,2571,3
135,2599,1
135,2605,1
135,2683,3
135,2692,3
135,2700,3
135,2706,3
135,2723,3
135,2735,3
135,2746,3
135,2762,1
135,2763,3
135,2791,3
135,2792,3
135,2804,3
135,2841,3
135,2858,3
135,2916,3
135,2959,3
135,2968,3
135,2985,3
135,2987,3
135,2997,3
135,3005,3
135,3020,3
135,3052,3
135,3098,3
135,3101,3
135,3102,1
135,3104,3
135,3175,3
135,3213,3
135,3250,3
135,3253,3
135,3255,1
135,3263,3
135,3327,3
135,3358,3
135,3360,1
135,3441,3
135,3476,3
135,3479,3
135,3481,1
135,3489,1
135,3527,3
135,3624,3
135,3698,1
135,3704,3
135,3708,3
135,3740,3
135,3763,3
135,3793,3
135,3809,1
135,3812,3
135,3852,3
135,3869,1
135,3911,3
135,3948,3
135,3994,3
135,3996,3
135,4022,3
135,4027,1
135,4037,1
135,4066,3
135,4084,1
135,4085,3
135,4128,3
135,4226,3
135,4306,3
135,4326,3
135,4351,1
135,4396,1
135,4467,3
135,4553,3
135,4571,3
135,4634,3
135,4776,3
135,4881,1
135,4896,3
135,4993,3
136,10,3
136,15,3
136,16,3
136,19,1
136,23,3
136,47,3
136,62,3
136,93,3
136,95,3
136,110,3
136,122,1
136,132,1
136,145,1
136,151,3
136,153,1
136,158,1
136,160,1
136,161,3
136,165,3
136,168,3
136,170,3
136,173,1
136,174,1
136,177,1
136,185,1
136,188,3
136,195,3
136,196,1
136,198,1
136,207,3
136,208,1
136,216,3
136,225,3
136,227,1
136,234,1
136,235,3
136,248,1
136,252,3
136,253,3
136,256,3
136,266,1
136,267,3
136,273,1
136,274,3
136,276,3
136,277,1
136,280,3
136,282,3
136,292,1
136,300,1
136,315,1
136,317,1
136,327,1
136,333,3
136,337,3
136,339,3
136,340,3
136,349,3
136,350,3
136,353,3
136,355,1
136,364,3
136,367,3
136,380,1
136,410,1
136,413,1
136,420,1
136,431,3
136,432,1
136,434,1
136,435,1
136,440,3
136,442,1
136,454,1
136,457,3
136,468,3
136,471,3
136,491,3
136,551,1
136,552,1
136,553,1
136,588,1
136,590,1
136,592,3
136,593,1
136,595,1
136,637,3
136,688,1
137,1,3
137,110,3
137,111,3
137,150,1
137,246,3
137,260,3
137,272,3
137,296,1
137,318,1
137,356,1
137,480,1
137,527,1
137,541,3
137,588,3
137,589,1
137,590,1
137,593,3
137,608,3
137,724,1
137,750,3
137,780,1
137,858,3
137,903,3
137,904,3
137,908,3
137,910,3
137,912,3
137,913,3
137,919,3
137,922,3
137,923,3
137,924,3
137,928,1
137,951,3
137,953,3
137,954,3
137,955,1
137,968,1
137,969,3
137,1022,1
137,1093,3
137,1136,3
137,1193,3
137,1196,3
137,1197,1
137,1198,3
137,1200,3
137,1203,3
137,1204,3
137,1207,1
137,1208,3
137,1210,1
137,1214,3
137,1219,3
137,1221,3
137,1225,3
137,1228,3
137,1230,3
137,1231,3
137,1233,3
137,1237,3
137,1242,3
137,1244,1
137,1247,3
137,1250,3
137,1252,3
137,1253,1
137,1258,1
137,1260,1
137,1262,1
137,1267,1
137,1270,1
137,1272,3
137,1288,3
137,1293,3
137,1299,3
137,1301,3
137,1304,3
137,1373,1
137,1580,1
137,1721,3
137,1927,3
137,1949,3
137,1953,3
137,1994,1
137,2020,3
137,2028,3
137,2064,3
137,2288,1
137,2330,3
137,2393,1
137,2571,3
137,2628,1
137,2648,1
137,2716,1
137,2762,3
137,2940,3
137,2959,1
137,2968,1
137,2997,3
137,3198,1
137,3421,1
137,3462,3
137,3471,1
137,3504,3
137,3507,3
137,3578,1
137,3671,3
137,3679,3
137,3741,3
137,3742,3
137,3996,1
137,4262,1
137,4306,3
137,4427,3
137,4546,1
137,4993,3
137,4995,3
137,5060,1
137,5177,3
137,5385,3
137,5952,3
137,6365,1
137,6377,3
137,6650,3
137,6787,3
137,6986,1
137,6987,1
137,6993,3
137,7001,1
137,7153,3
137,7171,3
137,7396,1
137,7762,1
137,8228,3
137,26084,3
137,30749,3
137,33493,1
138,222,3
138,616,3
138,849,3
138,898,3
138,1019,3
138,1959,1
138,1960,3
138,2002,1
138,2116,1
138,2150,3
138,2924,3
138,3972,3
138,3996,3
138,59103,3
138,59784,3
139,260,3
139,1198,3
139,3555,1
139,3753,3
139,3793,1
139,3827,1
139,4027,1
139,4223,3
139,4886,1
139,4993,3
139,5013,1
139,5152,1
139,5349,1
139,5816,1
139,5952,3
139,6539,1
139,6874,1
139,7090,1
139,7153,3
139,7438,1
139,8368,1
139,8961,1
139,33794,1
139,34405,3
139,37729,1
139,49272,1
139,54001,1
139,55118,1
139,58559,1
139,59315,1
139,60684,3
139,61240,1
139,63113,1
139,66934,1
139,68358,1
139,69844,1
139,82459,1
139,87232,1
139,91529,3
139,96079,1
139,98809,3
139,106489,3
139,109374,1
139,115617,1
139,122886,3
140,1,1
140,2,1
140,6,3
140,11,3
140,21,3
140,22,1
140,23,1
140,34,3
140,47,3
140,50,1
140,62,3
140,86,3
140,104,1
140,105,3
140,110,3
140,146,1
140,150,3
140,151,3
140,161,3
140,163,1
140,164,1
140,165,3
140,185,1
140,208,3
140,210,1
140,246,1
140,257,1
140,260,3
140,261,3
140,266,1
140,277,1
140,292,1
140,293,3
140,296,3
140,303,1
140,317,3
140,318,3
140,339,1
140,349,3
140,350,1
140,353,1
140,356,3
140,362,3
140,364,3
140,368,1
140,373,1
140,376,1
140,377,3
140,380,3
140,383,1
140,422,3
140,434,1
140,440,3
140,454,3
140,457,3
140,458,1
140,474,3
140,480,3
140,500,3
140,524,1
140,527,3
140,529,3
140,539,1
140,541,1
140,553,3
140,569,1
140,587,1
140,588,1
140,590,3
140,593,3
140,595,3
140,597,3
140,599,3
140,608,3
140,609,1
140,647,3
140,648,3
140,691,1
140,707,1
140,733,1
140,736,1
140,780,3
140,798,3
140,800,3
140,805,1
140,832,3
140,837,1
140,848,3
140,852,3
140,858,3
140,866,3
140,912,3
140,914,3
140,919,3
140,920,3
140,924,3
140,953,1
140,969,3
140,986,3
140,1005,1
140,1010,3
140,1013,3
140,1015,3
140,1017,3
140,1019,3
140,1021,3
140,1028,3
140,1035,3
140,1036,3
140,1047,1
140,1073,3
140,1083,1
140,1084,3
140,1089,1
140,1090,3
140,1092,1
140,1094,1
140,1097,3
140,1101,3
140,1127,1
140,1179,1
140,1183,1
140,1193,1
140,1196,1
140,1198,3
140,1200,3
140,1201,3
140,1204,3
140,1210,1
140,1213,1
140,1214,3
140,1221,1
140,1231,3
140,1233,1
140,1234,3
140,1240,1
140,1242,1
140,1246,1
140,1250,3
140,1252,1
140,1262,3
140,1265,1
140,1266,3
140,1270,1
140,1272,3
140,1276,3
140,1291,1
140,1302,3
140,1304,3
140,1307,1
140,1343,1
140,1344,1
140,1370,1
140,1387,3
140,1393,3
140,1396,1
140,1401,3
140,1408,3
140,1441,3
140,1459,1
140,1465,3
140,1500,3
140,1518,3
140,1552,1
140,1573,1
140,1580,1
140,1584,3
140,1589,3
140,1608,1
140,1610,3
140,1615,1
140,1616,1
140,1617,3
140,1661,1
140,1674,3
140,1682,3
140,1687,1
140,1693,1
140,1704,3
140,1721,3
140,1727,3
140,1729,3
140,1747,1
140,1783,1
140,1792,1
140,1845,3
140,1912,3
140,1950,3
140,1952,1
140,1955,3
140,1957,3
140,1961,3
140,1962,1
140,2000,3
140,2006,1
140,2019,3
140,2020,1
140,2023,3
140,2028,3
140,2058,1
140,2067,3
140,2070,3
140,2076,1
140,2077,3
140,2078,3
140,2085,3
140,2194,3
140,2267,1
140,2268,3
140,2269,1
140,2278,3
140,2312,3
140,2334,1
140,2344,1
140,2353,3
140,2398,1
140,2401,3
140,2403,3
140,2431,3
140,2470,3
140,2490,3
140,2497,3
140,2501,3
140,2529,1
140,2542,3
140,2561,1
140,2571,3
140,2605,3
140,2618,1
140,2628,3
140,2640,1
140,2682,3
140,2686,1
140,2707,1
140,2716,3
140,2724,3
140,2763,3
140,2764,3
140,2797,3
140,2803,1
140,2819,1
140,2822,3
140,2858,3
140,2861,3
140,2889,1
140,2890,3
140,2912,1
140,2944,3
140,2947,3
140,2948,1
140,2951,3
140,2996,1
140,3005,1
140,3055,1
140,3062,3
140,3074,3
140,3093,1
140,3098,3
140,3100,1
140,3101,3
140,3104,3
140,3105,3
140,3107,1
140,3108,1
140,3117,1
140,3147,1
140,3148,1
140,3155,3
140,3168,3
140,3173,3
140,3178,3
140,3185,1
140,3189,3
140,3198,3
140,3230,3
140,3244,1
140,3255,3
140,3256,3
140,3257,1
140,3296,3
140,3301,3
140,3347,1
140,3359,3
140,3360,3
140,3361,3
140,3363,3
140,3372,3
140,3408,1
140,3448,3
140,3451,3
140,3471,3
140,3494,3
140,3508,3
140,3513,1
140,3555,3
140,3557,1
140,3578,3
140,3623,1
140,3654,3
140,3668,1
140,3681,3
140,3684,1
140,3685,3
140,3717,3
140,3735,3
140,3737,3
140,3741,1
140,3751,1
140,3753,3
140,3755,3
140,3798,1
140,3827,1
140,3831,1
140,3836,3
140,3873,3
140,3906,1
140,3916,3
140,3967,1
140,3969,1
140,3978,3
140,3980,1
140,3983,1
140,3985,1
140,3998,3
140,4011,1
140,4014,3
140,4018,3
140,4019,1
140,4022,3
140,4025,3
140,4031,1
140,4033,3
140,4034,3
140,4042,3
140,4047,3
140,4056,3
140,4085,1
140,4161,3
140,4167,1
140,4187,3
140,4220,1
140,4223,3
140,4225,3
140,4226,1
140,4234,1
140,4243,3
140,4259,3
140,4299,1
140,4306,1
140,4310,3
140,4321,3
140,4322,3
140,4326,1
140,4327,3
140,4337,3
140,4339,3
140,4349,1
140,4369,1
140,4447,1
140,4448,1
140,4465,1
140,4508,1
140,4534,1
140,4535,3
140,4623,3
140,4677,3
140,4688,1
140,4700,1
140,4703,1
140,4727,1
140,4736,1
140,4776,3
140,4795,3
140,4799,1
140,4822,1
140,4836,1
140,4844,3
140,4848,3
140,4855,3
140,4857,3
140,4866,1
140,4874,3
140,4880,3
140,4886,3
140,4889,1
140,4896,1
140,4901,1
140,4903,3
140,4921,3
140,4958,1
140,4963,1
140,4991,1
140,4993,1
140,4994,1
140,4995,3
140,5010,3
140,5014,3
140,5015,3
140,5016,1
140,5048,1
140,5060,3
140,5064,3
140,5066,1
140,5093,1
140,5102,1
140,5103,3
140,5107,3
140,5108,1
140,5152,1
140,5187,3
140,5218,3
140,5256,1
140,5266,1
140,5267,3
140,5282,3
140,5299,3
140,5316,1
140,5349,1
140,5357,1
140,5358,1
140,5377,1
140,5378,3
140,5388,1
140,5400,1
140,5418,3
140,5420,1
140,5435,1
140,5445,1
140,5446,1
140,5464,3
140,5479,3
140,5506,1
140,5507,1
140,5553,3
140,5563,1
140,5574,1
140,5620,1
140,5699,3
140,5747,1
140,5791,1
140,5867,3
140,5873,1
140,5899,1
140,5902,1
140,5945,1
140,5947,1
140,5952,3
140,5959,1
140,5989,3
140,5995,1
140,6059,1
140,6185,1
140,6213,1
140,6218,1
140,6219,1
140,6246,3
140,6279,3
140,6281,1
140,6297,1
140,6299,1
140,6373,1
140,6377,3
140,6378,3
140,6385,1
140,6386,3
140,6448,3
140,6461,3
140,6539,1
140,6565,1
140,6593,1
140,6617,3
140,6708,1
140,6753,1
140,6764,1
140,6765,1
140,6787,3
140,6808,3
140,6870,1
140,6879,1
140,6887,1
140,6893,3
140,6934,1
140,6947,3
140,6950,1
140,7018,3
140,7027,3
140,7076,3
140,7137,1
140,7143,1
140,7149,3
140,7153,3
140,7155,1
140,7158,1
140,7161,1
140,7162,3
140,7263,3
140,7294,1
140,7324,1
140,7379,1
140,7445,1
140,7980,1
140,8207,3
140,8493,3
140,8529,1
140,8665,1
140,8798,1
140,8961,3
140,8970,1
140,8982,1
140,26172,1
140,27821,3
140,30707,3
140,30749,1
140,30812,1
140,31225,1
140,31420,1
140,31685,1
140,31700,1
140,32029,1
140,33166,3
140,33493,3
140,33660,3
140,33679,1
140,34048,1
140,34072,3
140,34534,3
140,34536,1
140,36529,1
140,37727,1
140,37733,1
140,37739,3
140,39292,1
140,40583,3
140,41566,3
140,41571,1
140,41863,1
140,41997,1
140,42730,3
140,43396,3
140,43917,1
140,44199,1
140,44709,3
140,45668,1
140,47044,1
140,47099,1
140,47644,1
140,48516,1
140,49272,3
140,49524,1
140,49530,3
140,50068,1
140,53972,1
141,1,3
141,47,1
141,104,1
141,107,1
141,110,1
141,150,1
141,231,1
141,260,3
141,296,3
141,317,1
141,318,3
141,356,3
141,364,3
141,441,1
141,480,1
141,500,1
141,520,3
141,588,3
141,673,3
141,780,1
141,1196,1
141,1197,1
141,1198,1
141,1210,3
141,1265,1
141,1517,1
141,1527,1
141,1580,1
141,1653,3
141,1682,1
141,1704,1
141,1732,3
141,1917,1
141,1918,1
141,1968,3
141,2000,1
141,2002,1
141,2028,3
141,2355,3
141,2478,1
141,2502,3
141,2571,1
141,2683,1
141,2694,1
141,2700,1
141,2706,1
141,2716,1
141,2804,1
141,2959,3
141,3033,3
141,3052,1
141,3114,3
141,3147,1
141,3175,3
141,3255,3
141,3361,3
141,3489,3
141,3552,3
141,3578,3
141,3751,1
141,3752,1
141,3753,1
141,3785,1
141,3948,1
141,4002,3
141,4011,3
141,4018,1
141,4022,1
141,4027,3
141,4226,1
141,4306,3
141,4816,1
141,4886,3
141,4896,1
141,4963,3
141,4973,1
141,4979,1
141,4993,3
141,5218,1
141,5418,1
141,5445,3
141,5459,1
141,5481,1
141,5502,1
141,5618,3
141,5952,1
141,5989,1
141,5991,1
141,6365,1
141,6373,1
141,6377,3
141,6539,3
141,6863,1
141,6874,1
141,6934,1
141,7143,1
141,7147,3
141,7153,3
141,7438,1
141,8368,3
141,8528,3
141,8529,3
141,8641,3
141,8784,1
141,8874,3
141,8961,3
141,33794,1
141,34162,1
141,35836,1
141,40815,3
141,44191,3
141,45517,1
141,46578,1
141,46976,3
141,48516,1
141,50872,1
141,51255,3
141,52973,1
141,54001,1
141,54286,1
141,54503,1
141,55820,1
141,56174,1
141,56367,1
141,58559,3
141,59315,1
141,59784,1
141,60069,3
141,68954,3
141,69122,1
141,69757,1
141,69844,3
141,71535,1
141,78499,3
141,80463,3
141,81834,1
141,91500,1
141,91529,3
141,99114,3
141,106696,1
141,109374,3
141,109487,3
141,115713,3
141,122904,3
141,134853,3
141,139385,3
142,34,3
142,36,3
142,47,3
142,50,3
142,95,1
142,150,3
142,161,3
142,165,1
142,225,3
142,231,1
142,281,3
142,292,1
142,296,3
142,337,3
142,344,3
142,349,1
142,356,3
142,364,3
142,367,3
142,373,1
142,377,3
142,380,3
142,384,1
142,434,1
142,440,3
142,457,3
142,474,3
142,480,1
142,481,1
142,508,3
142,527,3
142,588,3
142,589,1
142,590,3
142,592,1
142,593,3
142,595,3
143,356,3
143,500,1
143,597,1
143,1721,3
143,2144,3
143,2706,3
143,3526,1
143,3793,3
143,4306,3
143,4447,3
143,5066,3
143,5620,1
143,6155,3
143,6332,3
143,6377,3
143,6539,1
143,6593,3
143,6619,3
143,6944,3
143,7169,3
143,7255,1
143,7293,3
143,7316,1
143,7444,3
143,8533,3
143,8643,1
143,8827,3
143,31433,3
143,31685,1
143,40962,1
143,47122,3
143,56949,1
143,59421,3
